LogID,CompanyID,WorkflowID,WorkflowName,TriggerType,StartTime,EndTime,Status,RecordsProcessed,ErrorMessage,DurationSeconds,CreatedAt
LOG-2462,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:06:00,2024-05-20 02:06:45,Success,25,,45,2024-05-20 02:06:00
LOG-2463,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:05:00,2024-05-20 02:06:00,Success,15,,60,2024-05-20 02:05:00
LOG-2464,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:31:00,2024-05-20 02:33:30,Success,30,,150,2024-05-20 02:31:00
LOG-2465,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:43:00,2024-05-20 02:45:00,Success,50,,120,2024-05-20 02:43:00
LOG-2466,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:32:00,2024-05-20 02:32:15,Success,3,,15,2024-05-20 02:32:00
LOG-2467,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:27:00,2024-05-20 02:27:45,Success,25,,45,2024-05-20 02:27:00
LOG-2468,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:54:00,2024-05-20 02:55:00,Success,15,,60,2024-05-20 02:54:00
LOG-2469,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:22:00,2024-05-20 02:24:30,Success,30,,150,2024-05-20 02:22:00
LOG-2470,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:06:00,2024-05-20 02:08:00,Success,50,,120,2024-05-20 02:06:00
LOG-2471,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:11:00,2024-05-20 02:11:15,Success,3,,15,2024-05-20 02:11:00
LOG-2472,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:23:00,2024-05-20 02:23:45,Success,25,,45,2024-05-20 02:23:00
LOG-2473,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:43:00,2024-05-20 02:44:00,Success,15,,60,2024-05-20 02:43:00
LOG-2474,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:33:00,2024-05-20 02:35:30,Success,30,,150,2024-05-20 02:33:00
LOG-2475,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:42:00,2024-05-20 02:44:00,Success,50,,120,2024-05-20 02:42:00
LOG-2476,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:21:00,2024-05-20 02:21:15,Success,3,,15,2024-05-20 02:21:00
LOG-2477,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:37:00,2024-05-20 02:37:45,Success,25,,45,2024-05-20 02:37:00
LOG-2478,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:03:00,2024-05-20 02:04:00,Failed,0,Connection timeout,0,2024-05-20 02:03:00
LOG-2479,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:07:00,2024-05-20 02:09:30,Success,30,,150,2024-05-20 02:07:00
LOG-2480,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:46:00,2024-05-20 02:48:00,Success,50,,120,2024-05-20 02:46:00
LOG-2481,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:53:00,2024-05-20 02:53:15,Success,3,,15,2024-05-20 02:53:00
LOG-2482,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:54:00,2024-05-20 02:54:45,Success,25,,45,2024-05-20 02:54:00
LOG-2483,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:47:00,2024-05-20 02:48:00,Success,15,,60,2024-05-20 02:47:00
LOG-2484,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:24:00,2024-05-20 02:26:30,Success,30,,150,2024-05-20 02:24:00
LOG-2485,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:51:00,2024-05-20 02:53:00,Success,50,,120,2024-05-20 02:51:00
LOG-2486,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:52:00,2024-05-20 02:52:15,Success,3,,15,2024-05-20 02:52:00
LOG-2487,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:18:00,2024-05-20 02:18:45,Success,25,,45,2024-05-20 02:18:00
LOG-2488,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:18:00,2024-05-20 02:19:00,Success,15,,60,2024-05-20 02:18:00
LOG-2489,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:07:00,2024-05-20 02:09:30,Success,30,,150,2024-05-20 02:07:00
LOG-2490,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:54:00,2024-05-20 02:56:00,Success,50,,120,2024-05-20 02:54:00
LOG-2491,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:01:00,2024-05-20 02:01:15,Success,3,,15,2024-05-20 02:01:00
LOG-2492,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:08:00,2024-05-20 02:08:45,Success,25,,45,2024-05-20 02:08:00
LOG-2493,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:18:00,2024-05-20 02:19:00,Success,15,,60,2024-05-20 02:18:00
LOG-2494,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:18:00,2024-05-20 02:20:30,Success,30,,150,2024-05-20 02:18:00
LOG-2495,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:58:00,2024-05-20 03:00:00,Failed,0,Connection timeout,0,2024-05-20 02:58:00
LOG-2496,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-20 02:28:00,2024-05-20 02:28:15,Success,3,,15,2024-05-20 02:28:00
LOG-2497,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-20 02:26:00,2024-05-20 02:26:45,Success,25,,45,2024-05-20 02:26:00
LOG-2498,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-20 02:23:00,2024-05-20 02:24:00,Success,15,,60,2024-05-20 02:23:00
LOG-2499,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-20 02:22:00,2024-05-20 02:24:30,Success,30,,150,2024-05-20 02:22:00
LOG-2500,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-20 02:51:00,2024-05-20 02:53:00,Success,50,,120,2024-05-20 02:51:00
LOG-2501,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:13:00,2024-05-21 02:13:15,Success,3,,15,2024-05-21 02:13:00
LOG-2502,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:21:00,2024-05-21 02:21:45,Success,25,,45,2024-05-21 02:21:00
LOG-2503,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:04:00,2024-05-21 02:05:00,Success,15,,60,2024-05-21 02:04:00
LOG-2504,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:32:00,2024-05-21 02:34:30,Success,30,,150,2024-05-21 02:32:00
LOG-2505,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:08:00,2024-05-21 02:10:00,Success,50,,120,2024-05-21 02:08:00
LOG-2506,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:28:00,2024-05-21 02:28:15,Success,3,,15,2024-05-21 02:28:00
LOG-2507,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:21:00,2024-05-21 02:21:45,Success,25,,45,2024-05-21 02:21:00
LOG-2508,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:49:00,2024-05-21 02:50:00,Success,15,,60,2024-05-21 02:49:00
LOG-2509,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:40:00,2024-05-21 02:42:30,Success,30,,150,2024-05-21 02:40:00
LOG-2510,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:31:00,2024-05-21 02:33:00,Success,50,,120,2024-05-21 02:31:00
LOG-2511,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:36:00,2024-05-21 02:36:15,Success,3,,15,2024-05-21 02:36:00
LOG-2512,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:23:00,2024-05-21 02:23:45,Success,25,,45,2024-05-21 02:23:00
LOG-2513,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:45:00,2024-05-21 02:46:00,Success,15,,60,2024-05-21 02:45:00
LOG-2514,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:13:00,2024-05-21 02:15:30,Success,30,,150,2024-05-21 02:13:00
LOG-2515,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:09:00,2024-05-21 02:11:00,Success,50,,120,2024-05-21 02:09:00
LOG-2516,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:47:00,2024-05-21 02:47:15,Success,3,,15,2024-05-21 02:47:00
LOG-2517,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:51:00,2024-05-21 02:51:45,Success,25,,45,2024-05-21 02:51:00
LOG-2518,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:38:00,2024-05-21 02:39:00,Success,15,,60,2024-05-21 02:38:00
LOG-2519,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:02:00,2024-05-21 02:04:30,Success,30,,150,2024-05-21 02:02:00
LOG-2520,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:03:00,2024-05-21 02:05:00,Failed,0,Connection timeout,0,2024-05-21 02:03:00
LOG-2521,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:55:00,2024-05-21 02:55:15,Success,3,,15,2024-05-21 02:55:00
LOG-2522,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:23:00,2024-05-21 02:23:45,Success,25,,45,2024-05-21 02:23:00
LOG-2523,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:18:00,2024-05-21 02:19:00,Success,15,,60,2024-05-21 02:18:00
LOG-2524,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:19:00,2024-05-21 02:21:30,Success,30,,150,2024-05-21 02:19:00
LOG-2525,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:47:00,2024-05-21 02:49:00,Success,50,,120,2024-05-21 02:47:00
LOG-2526,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:57:00,2024-05-21 02:57:15,Success,3,,15,2024-05-21 02:57:00
LOG-2527,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:46:00,2024-05-21 02:46:45,Success,25,,45,2024-05-21 02:46:00
LOG-2528,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:06:00,2024-05-21 02:07:00,Success,15,,60,2024-05-21 02:06:00
LOG-2529,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:08:00,2024-05-21 02:10:30,Success,30,,150,2024-05-21 02:08:00
LOG-2530,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:36:00,2024-05-21 02:38:00,Success,50,,120,2024-05-21 02:36:00
LOG-2531,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:26:00,2024-05-21 02:26:15,Success,3,,15,2024-05-21 02:26:00
LOG-2532,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:31:00,2024-05-21 02:31:45,Success,25,,45,2024-05-21 02:31:00
LOG-2533,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:21:00,2024-05-21 02:22:00,Success,15,,60,2024-05-21 02:21:00
LOG-2534,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:14:00,2024-05-21 02:16:30,Success,30,,150,2024-05-21 02:14:00
LOG-2535,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:01:00,2024-05-21 02:03:00,Success,50,,120,2024-05-21 02:01:00
LOG-2536,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:49:00,2024-05-21 02:49:15,Success,3,,15,2024-05-21 02:49:00
LOG-2537,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:28:00,2024-05-21 02:28:45,Success,25,,45,2024-05-21 02:28:00
LOG-2538,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:46:00,2024-05-21 02:47:00,Success,15,,60,2024-05-21 02:46:00
LOG-2539,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:24:00,2024-05-21 02:26:30,Success,30,,150,2024-05-21 02:24:00
LOG-2540,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:50:00,2024-05-21 02:52:00,Success,50,,120,2024-05-21 02:50:00
LOG-2541,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:49:00,2024-05-21 02:49:15,Success,3,,15,2024-05-21 02:49:00
LOG-2542,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:31:00,2024-05-21 02:31:45,Success,25,,45,2024-05-21 02:31:00
LOG-2543,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:30:00,2024-05-21 02:31:00,Success,15,,60,2024-05-21 02:30:00
LOG-2544,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:12:00,2024-05-21 02:14:30,Success,30,,150,2024-05-21 02:12:00
LOG-2545,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:18:00,2024-05-21 02:20:00,Success,50,,120,2024-05-21 02:18:00
LOG-2546,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-21 02:07:00,2024-05-21 02:07:15,Success,3,,15,2024-05-21 02:07:00
LOG-2547,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-21 02:12:00,2024-05-21 02:12:45,Success,25,,45,2024-05-21 02:12:00
LOG-2548,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-21 02:31:00,2024-05-21 02:32:00,Success,15,,60,2024-05-21 02:31:00
LOG-2549,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-21 02:40:00,2024-05-21 02:42:30,Success,30,,150,2024-05-21 02:40:00
LOG-2550,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-21 02:03:00,2024-05-21 02:05:00,Success,50,,120,2024-05-21 02:03:00
LOG-2551,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:23:00,2024-05-22 02:23:15,Success,3,,15,2024-05-22 02:23:00
LOG-2552,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:15:00,2024-05-22 02:15:45,Success,25,,45,2024-05-22 02:15:00
LOG-2553,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:22:00,2024-05-22 02:23:00,Success,15,,60,2024-05-22 02:22:00
LOG-2554,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:21:00,2024-05-22 02:23:30,Success,30,,150,2024-05-22 02:21:00
LOG-2555,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:23:00,2024-05-22 02:25:00,Success,50,,120,2024-05-22 02:23:00
LOG-2556,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:51:00,2024-05-22 02:51:15,Success,3,,15,2024-05-22 02:51:00
LOG-2557,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:07:00,2024-05-22 02:07:45,Success,25,,45,2024-05-22 02:07:00
LOG-2558,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:35:00,2024-05-22 02:36:00,Success,15,,60,2024-05-22 02:35:00
LOG-2559,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:42:00,2024-05-22 02:44:30,Success,30,,150,2024-05-22 02:42:00
LOG-2560,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:23:00,2024-05-22 02:25:00,Success,50,,120,2024-05-22 02:23:00
LOG-2561,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:59:00,2024-05-22 02:59:15,Success,3,,15,2024-05-22 02:59:00
LOG-2562,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:44:00,2024-05-22 02:44:45,Success,25,,45,2024-05-22 02:44:00
LOG-2563,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:48:00,2024-05-22 02:49:00,Success,15,,60,2024-05-22 02:48:00
LOG-2564,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:32:00,2024-05-22 02:34:30,Success,30,,150,2024-05-22 02:32:00
LOG-2565,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:52:00,2024-05-22 02:54:00,Failed,0,Connection timeout,0,2024-05-22 02:52:00
LOG-2566,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:22:00,2024-05-22 02:22:15,Success,3,,15,2024-05-22 02:22:00
LOG-2567,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:19:00,2024-05-22 02:19:45,Success,25,,45,2024-05-22 02:19:00
LOG-2568,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:47:00,2024-05-22 02:48:00,Success,15,,60,2024-05-22 02:47:00
LOG-2569,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:01:00,2024-05-22 02:03:30,Success,30,,150,2024-05-22 02:01:00
LOG-2570,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:48:00,2024-05-22 02:50:00,Success,50,,120,2024-05-22 02:48:00
LOG-2571,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:18:00,2024-05-22 02:18:15,Success,3,,15,2024-05-22 02:18:00
LOG-2572,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:30:00,2024-05-22 02:30:45,Success,25,,45,2024-05-22 02:30:00
LOG-2573,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:58:00,2024-05-22 02:59:00,Failed,0,Connection timeout,0,2024-05-22 02:58:00
LOG-2574,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:30:00,2024-05-22 02:32:30,Success,30,,150,2024-05-22 02:30:00
LOG-2575,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:49:00,2024-05-22 02:51:00,Success,50,,120,2024-05-22 02:49:00
LOG-2576,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:40:00,2024-05-22 02:40:15,Success,3,,15,2024-05-22 02:40:00
LOG-2577,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:29:00,2024-05-22 02:29:45,Success,25,,45,2024-05-22 02:29:00
LOG-2578,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:14:00,2024-05-22 02:15:00,Success,15,,60,2024-05-22 02:14:00
LOG-2579,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:24:00,2024-05-22 02:26:30,Success,30,,150,2024-05-22 02:24:00
LOG-2580,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:49:00,2024-05-22 02:51:00,Success,50,,120,2024-05-22 02:49:00
LOG-2581,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:43:00,2024-05-22 02:43:15,Success,3,,15,2024-05-22 02:43:00
LOG-2582,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:55:00,2024-05-22 02:55:45,Success,25,,45,2024-05-22 02:55:00
LOG-2583,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:43:00,2024-05-22 02:44:00,Failed,0,Connection timeout,0,2024-05-22 02:43:00
LOG-2584,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:33:00,2024-05-22 02:35:30,Success,30,,150,2024-05-22 02:33:00
LOG-2585,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:56:00,2024-05-22 02:58:00,Success,50,,120,2024-05-22 02:56:00
LOG-2586,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:32:00,2024-05-22 02:32:15,Success,3,,15,2024-05-22 02:32:00
LOG-2587,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:41:00,2024-05-22 02:41:45,Success,25,,45,2024-05-22 02:41:00
LOG-2588,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:05:00,2024-05-22 02:06:00,Success,15,,60,2024-05-22 02:05:00
LOG-2589,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:23:00,2024-05-22 02:25:30,Failed,0,Connection timeout,0,2024-05-22 02:23:00
LOG-2590,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:35:00,2024-05-22 02:37:00,Success,50,,120,2024-05-22 02:35:00
LOG-2591,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:05:00,2024-05-22 02:05:15,Success,3,,15,2024-05-22 02:05:00
LOG-2592,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:23:00,2024-05-22 02:23:45,Failed,0,Connection timeout,0,2024-05-22 02:23:00
LOG-2593,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:11:00,2024-05-22 02:12:00,Success,15,,60,2024-05-22 02:11:00
LOG-2594,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:25:00,2024-05-22 02:27:30,Failed,0,Connection timeout,0,2024-05-22 02:25:00
LOG-2595,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:02:00,2024-05-22 02:04:00,Success,50,,120,2024-05-22 02:02:00
LOG-2596,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-22 02:12:00,2024-05-22 02:12:15,Success,3,,15,2024-05-22 02:12:00
LOG-2597,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-22 02:46:00,2024-05-22 02:46:45,Success,25,,45,2024-05-22 02:46:00
LOG-2598,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-22 02:13:00,2024-05-22 02:14:00,Success,15,,60,2024-05-22 02:13:00
LOG-2599,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-22 02:27:00,2024-05-22 02:29:30,Success,30,,150,2024-05-22 02:27:00
LOG-2600,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-22 02:37:00,2024-05-22 02:39:00,Success,50,,120,2024-05-22 02:37:00
LOG-2601,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-23 02:58:00,2024-05-23 02:58:15,Failed,0,Connection timeout,0,2024-05-23 02:58:00
LOG-2602,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-23 02:42:00,2024-05-23 02:42:45,Failed,0,Connection timeout,0,2024-05-23 02:42:00
LOG-2603,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-23 02:34:00,2024-05-23 02:35:00,Success,15,,60,2024-05-23 02:34:00
LOG-2604,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-23 02:28:00,2024-05-23 02:30:30,Success,30,,150,2024-05-23 02:28:00
LOG-2605,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-23 02:41:00,2024-05-23 02:43:00,Success,50,,120,2024-05-23 02:41:00
LOG-2606,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-23 02:04:00,2024-05-23 02:04:15,Success,3,,15,2024-05-23 02:04:00
LOG-2607,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-23 02:39:00,2024-05-23 02:39:45,Success,25,,45,2024-05-23 02:39:00
LOG-2608,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-23 02:19:00,2024-05-23 02:20:00,Success,15,,60,2024-05-23 02:19:00
LOG-2609,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-23 02:28:00,2024-05-23 02:30:30,Success,30,,150,2024-05-23 02:28:00
LOG-2610,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-23 02:48:00,2024-05-23 02:50:00,Success,50,,120,2024-05-23 02:48:00
LOG-2611,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-23 02:49:00,2024-05-23 02:49:15,Success,3,,15,2024-05-23 02:49:00
LOG-2612,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-23 02:25:00,2024-05-23 02:25:45,Success,25,,45,2024-05-23 02:25:00
LOG-2613,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-23 02:56:00,2024-05-23 02:57:00,Success,15,,60,2024-05-23 02:56:00
LOG-2614,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-23 02:53:00,2024-05-23 02:55:30,Success,30,,150,2024-05-23 02:53:00
LOG-2615,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-23 02:47:00,2024-05-23 02:49:00,Success,50,,120,2024-05-23 02:47:00
LOG-2616,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-23 02:14:00,2024-05-23 02:14:15,Failed,0,Connection timeout,0,2024-05-23 02:14:00
LOG-2617,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-23 02:44:00,2024-05-23 02:44:45,Success,25,,45,2024-05-23 02:44:00
LOG-2618,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-23 02:18:00,2024-05-23 02:19:00,Failed,0,Connection timeout,0,2024-05-23 02:18:00
LOG-2619,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-23 02:49:00,2024-05-23 02:51:30,Success,30,,150,2024-05-23 02:49:00
